Order_ID,Distribution_Center_ID,Customer_ZIP,Delivery_Type,Service_Type,Cost,Event_Type,Holiday_Flag,Carrier_Reliability_Score
ORD3263,DC1,32367,Air,Ground,38.21,Gender Reveal,1,
ORD3264,DC1,31846,Ground,Ground,138.29,Bridal Shower,0,
ORD3265,DC4,87375,Ground,Standard Overnight,97.01,Gender Reveal,1,
ORD3266,DC3,30841,Ground,Ground,247.39,Retirement,1,
ORD3267,DC5,01400,Air,Standard Overnight,90.63,Birthday,0,
ORD3268,DC6,48932,Air,Standard Overnight,91.33,Wedding,1,
ORD3269,DC6,56172,Ground,Priority Overnight,95.96,None,1,
ORD3270,DC2,98739,Ground,Priority Overnight,295.81,Birthday,1,
ORD3271,DC3,08407,Air,Standard Overnight,279.98,Retirement,0,
ORD3272,DC1,44082,Air,Standard Overnight,88.31,Birthday,0,
ORD3273,DC4,99247,Air,Standard Overnight,87.93,Holiday,0,
ORD3274,DC1,23085,Ground,Ground,74.11,Holiday,1,
ORD3275,DC6,20926,Air,Standard Overnight,91.11,Wedding,1,
ORD3276,DC1,41271,Ground,Ground,86.61,Holiday,0,
ORD3277,DC2,14918,Ground,Standard Overnight,70.6,Graduation,1,
ORD3278,DC1,47209,Air,Ground,50.29,Birthday,1,
ORD3279,DC4,99401,Ground,Ground,118.3,None,0,
ORD3280,DC3,65981,Air,Priority Overnight,287.32,None,0,
ORD3281,DC1,96542,Ground,Ground,137.09,Retirement,0,
ORD3282,DC6,59938,Ground,Standard Overnight,230.02,Birthday,0,
ORD3283,DC3,64528,Air,Standard Overnight,240.98,Retirement,1,
ORD3284,DC4,20943,Air,Standard Overnight,220.76,First Communion,1,
ORD3285,DC3,12702,Ground,Priority Overnight,259.52,First Communion,1,
ORD3286,DC1,50168,Air,Ground,36.18,First Communion,0,
ORD3287,DC6,57737,Ground,Priority Overnight,250.63,Wedding,1,
ORD3288,DC3,08869,Ground,Ground,181.14,Graduation,0,
ORD3289,DC4,18953,Air,Ground,58.71,None,1,
ORD3290,DC2,73632,Air,Ground,270.31,None,1,
ORD3291,DC6,49665,Ground,Standard Overnight,237.67,Holiday,0,
ORD3292,DC1,41345,Air,Standard Overnight,275.03,First Communion,1,
ORD3293,DC4,89591,Air,Ground,215.43,Gender Reveal,0,
ORD3294,DC1,57525,Air,Ground,212.04,First Communion,0,
ORD3295,DC2,59791,Ground,Standard Overnight,38.62,Retirement,1,
ORD3296,DC2,89630,Air,Ground,275.32,Birthday,1,
ORD3297,DC1,46983,Ground,Ground,250.1,Gender Reveal,1,
ORD3298,DC6,15743,Air,Ground,119.02,Wedding,0,
ORD3299,DC4,38502,Ground,Ground,91.57,Bridal Shower,1,
ORD3300,DC3,71876,Ground,Standard Overnight,225.12,Wedding,0,
ORD3301,DC1,65248,Air,Priority Overnight,15.1,First Communion,1,
ORD3302,DC1,53957,Air,Priority Overnight,177.39,Gender Reveal,0,
ORD3303,DC6,86528,Air,Priority Overnight,161.32,Holiday,1,
ORD3304,DC2,71819,Air,Ground,38.12,Gender Reveal,1,
ORD3305,DC5,70567,Air,Priority Overnight,180.34,Holiday,0,
ORD3306,DC6,38022,Air,Standard Overnight,195.55,Retirement,0,
ORD3307,DC5,82354,Ground,Standard Overnight,70.01,None,0,
ORD3308,DC1,51121,Air,Standard Overnight,40.41,Graduation,0,
ORD3309,DC1,28978,Air,Priority Overnight,247.06,Gender Reveal,1,
ORD3310,DC4,56808,Ground,Standard Overnight,169.59,Birthday,1,
ORD3311,DC6,65148,Ground,Priority Overnight,160.3,Birthday,0,
ORD3312,DC1,80046,Ground,Priority Overnight,55.71,First Communion,1,
ORD3313,DC2,85670,Ground,Priority Overnight,139.33,Retirement,1,
ORD3314,DC3,64874,Air,Ground,223.47,Bridal Shower,0,
ORD3315,DC1,36297,Ground,Priority Overnight,250.2,Birthday,0,
ORD3316,DC6,92214,Ground,Ground,200.7,Gender Reveal,1,
ORD3317,DC4,07245,Air,Priority Overnight,157.38,Graduation,0,
ORD3318,DC1,32789,Ground,Ground,136.81,Graduation,1,
ORD3319,DC2,33771,Ground,Ground,17.75,Birthday,1,
ORD3320,DC5,40661,Air,Standard Overnight,243.69,Bridal Shower,0,
ORD3321,DC3,46834,Ground,Ground,191.55,Gender Reveal,1,
ORD3322,DC1,66102,Ground,Ground,264.45,Gender Reveal,1,
ORD3323,DC6,17729,Air,Priority Overnight,296.34,Wedding,0,
ORD3324,DC5,06334,Ground,Priority Overnight,216.46,Birthday,0,
ORD3325,DC1,88608,Air,Priority Overnight,26.84,Holiday,0,
ORD3326,DC3,55735,Ground,Priority Overnight,44.54,Graduation,0,
ORD3327,DC2,29522,Ground,Priority Overnight,29.18,Retirement,0,
ORD3328,DC6,28006,Air,Priority Overnight,180.18,Gender Reveal,0,
ORD3329,DC5,15578,Ground,Ground,218.01,Holiday,0,
ORD3330,DC3,37097,Ground,Priority Overnight,254.85,Retirement,0,
ORD3331,DC4,98136,Ground,Priority Overnight,113.43,Birthday,1,
ORD3332,DC2,23791,Ground,Ground,234.45,Bridal Shower,0,
ORD3333,DC5,20016,Air,Ground,296.38,Bridal Shower,0,
ORD3334,DC3,32907,Ground,Priority Overnight,182.01,Birthday,0,
ORD3335,DC6,02659,Ground,Ground,132.16,First Communion,0,
ORD3336,DC6,63980,Ground,Standard Overnight,31.12,First Communion,0,
ORD3337,DC1,23152,Air,Standard Overnight,231.63,Birthday,0,
ORD3338,DC6,40388,Ground,Ground,299.49,Holiday,0,
ORD3339,DC6,73441,Air,Ground,237.74,Holiday,1,
ORD3340,DC1,56250,Ground,Standard Overnight,38.87,None,0,
ORD3341,DC3,77796,Air,Priority Overnight,188.85,Bridal Shower,1,
ORD3342,DC3,46671,Ground,Priority Overnight,258.02,Retirement,0,
ORD3343,DC1,25682,Air,Standard Overnight,57.65,Birthday,1,
ORD3344,DC1,17277,Ground,Standard Overnight,227.73,None,0,
ORD3345,DC3,65019,Ground,Priority Overnight,177.09,Birthday,0,
ORD3346,DC4,54461,Ground,Priority Overnight,197.15,Bridal Shower,0,
ORD3347,DC6,58074,Air,Ground,155.38,Retirement,0,
ORD3348,DC3,61999,Ground,Standard Overnight,102.59,None,0,
ORD3349,DC6,39635,Ground,Priority Overnight,226.53,Retirement,1,
ORD3350,DC5,83433,Ground,Priority Overnight,172.11,Bridal Shower,0,
ORD3351,DC2,93800,Air,Standard Overnight,200.59,Retirement,1,
ORD3352,DC2,87444,Ground,Priority Overnight,89.8,Retirement,0,
ORD3353,DC6,13993,Air,Priority Overnight,167.44,Retirement,0,
ORD3354,DC2,98573,Air,Priority Overnight,223.36,First Communion,0,
ORD3355,DC6,62670,Ground,Standard Overnight,110.06,None,0,
ORD3356,DC2,96024,Air,Ground,195.13,Wedding,1,
ORD3357,DC1,43768,Ground,Standard Overnight,198.67,Gender Reveal,0,
ORD3358,DC6,67887,Ground,Ground,49.49,None,1,
ORD3359,DC5,43075,Ground,Standard Overnight,250.48,Graduation,1,
ORD3360,DC1,36355,Ground,Ground,236.35,None,0,
ORD3361,DC3,99914,Ground,Priority Overnight,218.23,None,1,
ORD3362,DC5,18582,Air,Priority Overnight,37.11,Bridal Shower,1,
ORD3363,DC6,99433,Air,Priority Overnight,288.94,Bridal Shower,0,
ORD3364,DC1,85130,Air,Standard Overnight,53.77,First Communion,0,
ORD3365,DC5,24524,Ground,Standard Overnight,102.15,None,1,
ORD3366,DC4,88060,Ground,Priority Overnight,99.01,Retirement,0,
ORD3367,DC5,81725,Air,Standard Overnight,278.11,Gender Reveal,1,
ORD3368,DC5,16232,Air,Ground,228.01,First Communion,0,
ORD3369,DC2,58905,Air,Ground,261.07,Graduation,1,
ORD3370,DC2,02055,Ground,Standard Overnight,153.47,Bridal Shower,0,
ORD3371,DC3,64022,Ground,Ground,260.45,Bridal Shower,1,
ORD3372,DC4,82863,Ground,Ground,100.38,First Communion,1,
ORD3373,DC5,91939,Ground,Ground,192.18,Wedding,0,
ORD3374,DC3,15971,Air,Standard Overnight,167.92,None,0,
ORD3375,DC6,12777,Air,Priority Overnight,212.04,Bridal Shower,1,
ORD3376,DC4,59501,Ground,Priority Overnight,74.01,Birthday,0,
ORD3377,DC6,96622,Air,Ground,105.65,None,1,
ORD3378,DC3,71041,Ground,Ground,180.37,Wedding,0,
ORD3379,DC5,17808,Air,Ground,291.56,Bridal Shower,0,
ORD3380,DC1,08771,Ground,Standard Overnight,71.59,Holiday,0,
ORD3381,DC2,91347,Ground,Priority Overnight,279.67,Gender Reveal,1,
ORD3382,DC2,92910,Air,Ground,86.19,Gender Reveal,1,
ORD3383,DC2,34329,Air,Ground,270.94,Graduation,1,
ORD3384,DC2,05298,Ground,Priority Overnight,273.24,Wedding,0,
ORD3385,DC3,57062,Ground,Standard Overnight,189.44,Birthday,0,
ORD3386,DC5,55548,Ground,Standard Overnight,13.55,First Communion,1,
ORD3387,DC6,09053,Air,Ground,142.73,Holiday,1,
ORD3388,DC6,37841,Ground,Ground,101.85,None,1,
ORD3389,DC3,59050,Ground,Priority Overnight,38.61,Wedding,1,
ORD3390,DC3,16828,Ground,Ground,186.18,None,1,
ORD3391,DC5,03445,Ground,Priority Overnight,44.17,First Communion,0,
ORD3392,DC1,85638,Air,Priority Overnight,106.96,Bridal Shower,1,
ORD3393,DC6,03204,Air,Standard Overnight,257.9,Gender Reveal,0,
ORD3394,DC6,35364,Ground,Standard Overnight,151.46,Gender Reveal,0,
ORD3395,DC1,58487,Ground,Ground,23.86,None,1,
ORD3396,DC5,29798,Air,Ground,233.24,Birthday,1,
ORD3397,DC1,52256,Air,Standard Overnight,142.88,Gender Reveal,0,
ORD3398,DC6,18512,Ground,Standard Overnight,52.26,Graduation,0,
ORD3399,DC1,28106,Air,Standard Overnight,37.68,None,1,
ORD3400,DC4,30939,Ground,Priority Overnight,263.77,Gender Reveal,1,
ORD3401,DC2,04003,Ground,Ground,18.8,Birthday,1,
ORD3402,DC6,79373,Ground,Standard Overnight,139.86,Gender Reveal,1,
ORD3403,DC5,24029,Air,Standard Overnight,129.59,First Communion,0,
ORD3404,DC2,63705,Ground,Priority Overnight,233.42,First Communion,1,
ORD3405,DC5,31736,Ground,Ground,39.57,Wedding,1,
ORD3406,DC6,55586,Air,Priority Overnight,97.01,First Communion,0,
ORD3407,DC3,08045,Air,Standard Overnight,30.42,Retirement,0,
ORD3408,DC6,95819,Air,Standard Overnight,271.31,Birthday,0,
ORD3409,DC3,30989,Air,Priority Overnight,61.29,Gender Reveal,1,
ORD3410,DC4,44863,Air,Ground,165.19,Graduation,0,
ORD3411,DC3,85917,Air,Standard Overnight,21.39,Holiday,0,
ORD3412,DC5,33646,Air,Standard Overnight,95.75,First Communion,0,
ORD3413,DC2,71891,Air,Ground,68.86,Birthday,1,
ORD3414,DC5,12852,Ground,Priority Overnight,53.2,First Communion,0,
ORD3415,DC5,09560,Ground,Ground,254.71,None,1,
ORD3416,DC1,27058,Ground,Priority Overnight,200.63,Birthday,1,
ORD3417,DC6,28316,Air,Standard Overnight,228.4,Graduation,0,
ORD3418,DC4,02731,Ground,Standard Overnight,178.04,Retirement,1,
ORD3419,DC5,95344,Air,Priority Overnight,289.97,Retirement,0,
ORD3420,DC5,23859,Air,Standard Overnight,104.72,Graduation,0,
ORD3421,DC2,62605,Ground,Standard Overnight,100.8,Wedding,1,
ORD3422,DC4,73124,Ground,Ground,27.07,Gender Reveal,1,
ORD3423,DC2,56360,Air,Standard Overnight,38.85,Retirement,0,
ORD3424,DC1,49444,Ground,Priority Overnight,162.97,Birthday,0,
ORD3425,DC4,17820,Air,Standard Overnight,288.76,Bridal Shower,1,
ORD3426,DC6,11447,Air,Ground,247.37,Birthday,1,
ORD3427,DC6,67309,Air,Standard Overnight,269.45,Bridal Shower,0,
ORD3428,DC5,75589,Air,Standard Overnight,75.16,Birthday,0,
ORD3429,DC5,82200,Air,Standard Overnight,164.1,None,1,
ORD3430,DC1,50022,Ground,Standard Overnight,13.4,Holiday,0,
ORD3431,DC1,03646,Air,Ground,255.32,Bridal Shower,0,
ORD3432,DC2,10391,Ground,Ground,186.38,Graduation,0,
ORD3433,DC3,93094,Air,Standard Overnight,201.02,First Communion,0,
ORD3434,DC6,93443,Ground,Priority Overnight,202.94,Holiday,0,
ORD3435,DC4,04861,Ground,Ground,42.53,Gender Reveal,0,
ORD3436,DC6,18936,Air,Priority Overnight,292.56,Bridal Shower,0,
ORD3437,DC6,36077,Ground,Priority Overnight,12.59,Bridal Shower,1,
ORD3438,DC4,51264,Air,Priority Overnight,177.42,Gender Reveal,0,
ORD3439,DC6,06519,Air,Priority Overnight,235.42,Bridal Shower,0,
ORD3440,DC5,90064,Air,Standard Overnight,297.37,Wedding,1,
ORD3441,DC4,67074,Ground,Priority Overnight,278.55,Birthday,1,
ORD3442,DC3,85213,Ground,Ground,270.95,Graduation,1,
ORD3443,DC1,83050,Air,Ground,187.91,Birthday,0,
ORD3444,DC5,77824,Ground,Priority Overnight,47.69,Retirement,0,
ORD3445,DC2,76461,Ground,Standard Overnight,211.94,Gender Reveal,0,
ORD3446,DC1,91492,Air,Standard Overnight,252.8,Retirement,0,
ORD3447,DC4,93227,Air,Standard Overnight,92.63,Birthday,0,
ORD3448,DC3,54587,Air,Ground,190.15,Bridal Shower,0,
ORD3449,DC3,03557,Air,Priority Overnight,91.48,Retirement,0,
ORD3450,DC5,58975,Ground,Ground,108.77,Bridal Shower,0,
ORD3451,DC1,15528,Air,Ground,95.64,Holiday,1,
ORD3452,DC2,83499,Air,Standard Overnight,232.78,Retirement,0,
ORD3453,DC2,36183,Ground,Priority Overnight,89.09,Graduation,0,
ORD3454,DC5,59348,Air,Standard Overnight,159.1,Bridal Shower,1,
ORD3455,DC5,35084,Ground,Priority Overnight,71.53,Wedding,1,
ORD3456,DC5,45389,Ground,Standard Overnight,284.88,Gender Reveal,0,
ORD3457,DC4,84642,Ground,Standard Overnight,207.33,First Communion,1,
ORD3458,DC3,23601,Air,Priority Overnight,227.28,Gender Reveal,0,
ORD3459,DC6,34188,Air,Standard Overnight,241.56,Birthday,0,
ORD3460,DC1,07546,Ground,Standard Overnight,170.28,Retirement,0,
ORD3461,DC2,88384,Air,Standard Overnight,292.86,Retirement,0,
ORD3462,DC1,17512,Air,Standard Overnight,141.45,Graduation,1,
ORD3463,DC1,06001,Ground,Standard Overnight,53.49,None,0,
ORD3464,DC3,54638,Ground,Priority Overnight,278.76,Birthday,1,
ORD3465,DC5,93435,Air,Priority Overnight,110.45,First Communion,1,
ORD3466,DC5,33498,Ground,Ground,270.72,Retirement,1,
ORD3467,DC6,87818,Ground,Priority Overnight,125.73,Gender Reveal,0,
ORD3468,DC6,34189,Air,Priority Overnight,174.12,Bridal Shower,1,
ORD3469,DC2,08765,Ground,Ground,42.37,First Communion,0,
ORD3470,DC3,37362,Air,Standard Overnight,175.02,Gender Reveal,1,
ORD3471,DC3,58974,Ground,Ground,100.34,Wedding,1,
ORD3472,DC6,86227,Ground,Standard Overnight,178.72,Wedding,1,
ORD3473,DC5,46707,Air,Priority Overnight,223.4,Graduation,1,
ORD3474,DC2,10694,Ground,Standard Overnight,295.6,Gender Reveal,0,
ORD3475,DC4,17091,Ground,Standard Overnight,196.46,Holiday,0,
ORD3476,DC4,97492,Air,Priority Overnight,123.21,Wedding,1,
ORD3477,DC5,10630,Ground,Standard Overnight,205.52,Wedding,0,
ORD3478,DC2,88521,Air,Priority Overnight,83.57,Holiday,1,
ORD3479,DC6,40694,Ground,Priority Overnight,111.71,Birthday,0,
ORD3480,DC2,38304,Air,Ground,151.18,Retirement,0,
ORD3481,DC4,68428,Ground,Standard Overnight,289.44,Retirement,0,
ORD3482,DC5,31070,Ground,Standard Overnight,275.22,Gender Reveal,0,
ORD3483,DC2,17475,Air,Standard Overnight,112.75,None,0,
ORD3484,DC1,77111,Ground,Ground,23.34,First Communion,1,
ORD3485,DC4,02449,Ground,Priority Overnight,145.74,Bridal Shower,0,
ORD3486,DC6,02468,Ground,Priority Overnight,175.56,Bridal Shower,1,
ORD3487,DC3,91782,Air,Ground,22.61,Graduation,1,
ORD3488,DC1,07112,Air,Standard Overnight,173.99,Retirement,1,
ORD3489,DC3,54104,Air,Priority Overnight,108.25,Bridal Shower,0,
ORD3490,DC6,65841,Ground,Priority Overnight,74.85,Birthday,1,
ORD3491,DC4,53984,Air,Ground,58.74,Retirement,1,
ORD3492,DC3,77612,Air,Standard Overnight,100.85,First Communion,0,
ORD3493,DC3,36551,Ground,Priority Overnight,50.06,None,1,
ORD3494,DC5,80102,Ground,Standard Overnight,290.48,Bridal Shower,1,
ORD3495,DC3,46144,Ground,Priority Overnight,107.64,Gender Reveal,0,
ORD3496,DC2,08853,Air,Ground,69.84,Retirement,0,
ORD3497,DC6,50693,Ground,Priority Overnight,246.18,Birthday,0,
ORD3498,DC6,16618,Air,Standard Overnight,127.58,Bridal Shower,1,
ORD3499,DC2,45811,Air,Ground,291.42,None,1,
ORD3500,DC4,18985,Ground,Priority Overnight,116.61,First Communion,0,
ORD3501,DC3,82170,Ground,Ground,228.95,Graduation,1,
ORD3502,DC2,30505,Ground,Ground,277.69,None,0,
ORD3503,DC5,77277,Ground,Priority Overnight,274.1,Bridal Shower,1,
ORD3504,DC1,62121,Air,Priority Overnight,274.0,Graduation,0,
ORD3505,DC6,04643,Air,Priority Overnight,245.13,Birthday,0,
ORD3506,DC4,10642,Ground,Standard Overnight,66.64,Wedding,1,
ORD3507,DC6,89422,Air,Ground,107.32,Holiday,1,
ORD3508,DC2,36708,Air,Standard Overnight,210.26,Holiday,0,
ORD3509,DC4,01741,Air,Standard Overnight,67.11,Retirement,1,
ORD3510,DC5,76892,Air,Priority Overnight,240.29,Graduation,0,
ORD3511,DC5,51636,Ground,Standard Overnight,144.89,Wedding,1,
ORD3512,DC2,13438,Air,Priority Overnight,57.36,Bridal Shower,1,
ORD3513,DC1,53101,Air,Ground,248.38,Graduation,0,
ORD3514,DC6,22081,Air,Standard Overnight,104.32,Graduation,0,
ORD3515,DC2,54582,Ground,Ground,111.43,Wedding,0,
ORD3516,DC2,43841,Air,Priority Overnight,154.28,Birthday,1,
ORD3517,DC1,04266,Air,Standard Overnight,134.35,Gender Reveal,0,
ORD3518,DC6,85584,Ground,Standard Overnight,190.14,Retirement,0,
ORD3519,DC1,61876,Air,Standard Overnight,120.57,First Communion,0,
ORD3520,DC2,08557,Air,Ground,16.23,Birthday,1,
ORD3521,DC3,92716,Air,Ground,295.94,Gender Reveal,1,
ORD3522,DC3,39914,Air,Standard Overnight,290.52,Bridal Shower,1,
ORD3523,DC4,75449,Air,Ground,297.96,Bridal Shower,0,
ORD3524,DC4,94420,Ground,Standard Overnight,115.59,Birthday,1,
ORD3525,DC6,47386,Air,Standard Overnight,61.14,Graduation,0,
ORD3526,DC5,82478,Air,Priority Overnight,119.2,Retirement,1,
ORD3527,DC1,04404,Ground,Priority Overnight,191.61,Bridal Shower,1,
ORD3528,DC1,24815,Air,Ground,121.35,Retirement,0,
ORD3529,DC4,42606,Air,Priority Overnight,102.3,First Communion,0,
ORD3530,DC5,50570,Air,Ground,268.65,Birthday,0,
ORD3531,DC1,06024,Ground,Ground,188.85,Wedding,0,
ORD3532,DC1,18474,Air,Standard Overnight,213.74,Graduation,1,
ORD3533,DC3,00721,Air,Ground,214.37,Gender Reveal,0,
ORD3534,DC2,37377,Air,Ground,145.96,None,1,
ORD3535,DC6,87552,Air,Standard Overnight,165.15,Birthday,0,
ORD3536,DC6,90158,Air,Ground,208.64,Graduation,0,
ORD3537,DC2,22141,Ground,Standard Overnight,106.36,Bridal Shower,1,
ORD3538,DC1,08590,Ground,Ground,197.31,Retirement,0,
ORD3539,DC6,92423,Air,Ground,11.7,Graduation,0,
ORD3540,DC6,37200,Air,Ground,161.77,Bridal Shower,0,
ORD3541,DC3,90758,Air,Priority Overnight,54.32,Gender Reveal,0,
ORD3542,DC1,69536,Air,Standard Overnight,231.93,Birthday,0,
ORD3543,DC4,35470,Air,Standard Overnight,192.59,Bridal Shower,1,
ORD3544,DC5,19351,Air,Standard Overnight,297.71,First Communion,0,
ORD3545,DC1,76392,Ground,Standard Overnight,18.67,Bridal Shower,1,
ORD3546,DC4,65341,Ground,Priority Overnight,89.77,Bridal Shower,0,
ORD3547,DC5,94008,Ground,Priority Overnight,120.87,First Communion,1,
ORD3548,DC5,59009,Air,Ground,97.82,Gender Reveal,0,
ORD3549,DC6,17307,Ground,Ground,107.46,Bridal Shower,1,
ORD3550,DC3,97353,Air,Standard Overnight,145.38,Holiday,1,
ORD3551,DC3,91130,Air,Ground,159.96,None,1,
ORD3552,DC5,74843,Ground,Ground,223.38,Gender Reveal,0,
ORD3553,DC5,87753,Ground,Standard Overnight,269.85,Retirement,0,
ORD3554,DC5,70673,Ground,Ground,157.46,Wedding,1,
ORD3555,DC1,69747,Ground,Ground,89.41,Birthday,0,
ORD3556,DC5,10337,Ground,Ground,200.4,Birthday,0,
ORD3557,DC2,64716,Air,Ground,55.47,First Communion,1,
ORD3558,DC3,23546,Ground,Ground,238.55,Birthday,0,
ORD3559,DC1,87750,Air,Ground,220.12,Retirement,1,
ORD3560,DC4,71642,Air,Ground,231.18,Birthday,0,
ORD3561,DC2,36547,Air,Ground,145.5,Graduation,1,
ORD3562,DC1,63209,Air,Ground,50.67,First Communion,1,
ORD3563,DC2,58848,Air,Ground,54.09,First Communion,1,
ORD3564,DC6,01904,Ground,Ground,107.23,Graduation,0,
ORD3565,DC4,33757,Air,Ground,247.11,Gender Reveal,1,
ORD3566,DC6,54435,Air,Ground,11.33,Wedding,0,
ORD3567,DC3,44700,Ground,Standard Overnight,49.37,Graduation,0,
ORD3568,DC5,17155,Ground,Standard Overnight,20.16,Retirement,0,
ORD3569,DC5,91592,Air,Priority Overnight,50.94,Graduation,1,
ORD3570,DC3,12009,Air,Standard Overnight,10.41,Bridal Shower,0,
ORD3571,DC6,49052,Air,Standard Overnight,31.21,Graduation,0,
ORD3572,DC1,39292,Air,Ground,153.95,First Communion,1,
ORD3573,DC4,65102,Air,Ground,84.67,Retirement,0,
ORD3574,DC3,61477,Ground,Priority Overnight,21.41,Graduation,0,
ORD3575,DC6,52748,Ground,Ground,41.08,Graduation,1,
ORD3576,DC5,75452,Air,Standard Overnight,182.6,Graduation,1,
ORD3577,DC5,93904,Ground,Standard Overnight,140.22,First Communion,0,
ORD3578,DC5,66722,Ground,Ground,234.69,Graduation,1,
ORD3579,DC4,08445,Air,Ground,88.58,Birthday,1,
ORD3580,DC1,89862,Ground,Priority Overnight,273.3,None,1,
ORD3581,DC5,64952,Ground,Standard Overnight,253.54,Wedding,1,
ORD3582,DC5,20107,Ground,Standard Overnight,58.09,Gender Reveal,1,
ORD3583,DC5,34011,Ground,Ground,251.52,None,1,
ORD3584,DC6,83555,Ground,Priority Overnight,71.63,Bridal Shower,0,
ORD3585,DC6,70079,Air,Standard Overnight,187.36,None,0,
ORD3586,DC2,15018,Air,Standard Overnight,284.67,Birthday,1,
ORD3587,DC1,40004,Air,Priority Overnight,235.56,First Communion,0,
ORD3588,DC2,14376,Ground,Priority Overnight,116.84,Holiday,1,
ORD3589,DC1,89703,Ground,Standard Overnight,101.76,None,0,
ORD3590,DC6,03846,Air,Priority Overnight,183.49,First Communion,0,
ORD3591,DC5,91608,Air,Priority Overnight,217.62,Birthday,1,
ORD3592,DC1,21860,Ground,Standard Overnight,294.75,Retirement,0,
ORD3593,DC4,50550,Ground,Ground,88.96,Birthday,1,
ORD3594,DC2,87223,Ground,Standard Overnight,15.99,Birthday,1,
ORD3595,DC4,56198,Air,Ground,83.57,Retirement,0,
ORD3596,DC5,89464,Air,Ground,87.13,First Communion,1,
ORD3597,DC1,62163,Ground,Ground,283.65,Gender Reveal,0,
ORD3598,DC1,16418,Air,Standard Overnight,78.43,Wedding,0,
ORD3599,DC4,54599,Ground,Standard Overnight,189.42,Wedding,1,
ORD3600,DC4,70305,Ground,Standard Overnight,182.72,Graduation,1,
ORD3601,DC2,91194,Ground,Ground,298.12,None,1,
ORD3602,DC3,53394,Air,Priority Overnight,298.9,Wedding,1,
ORD3603,DC4,80095,Ground,Standard Overnight,294.02,Wedding,0,
ORD3604,DC1,06540,Ground,Standard Overnight,179.82,Birthday,0,
ORD3605,DC3,40265,Air,Ground,74.62,Retirement,0,
ORD3606,DC5,57845,Air,Ground,58.09,First Communion,0,
ORD3607,DC4,01401,Air,Priority Overnight,109.4,Gender Reveal,0,
ORD3608,DC3,06061,Ground,Priority Overnight,204.29,Graduation,1,
ORD3609,DC1,65034,Ground,Standard Overnight,163.4,Birthday,1,
ORD3610,DC2,95234,Ground,Priority Overnight,121.26,Birthday,0,
ORD3611,DC6,69353,Ground,Priority Overnight,158.85,None,1,
ORD3612,DC4,72342,Air,Standard Overnight,135.56,First Communion,1,
ORD3613,DC1,56021,Ground,Ground,236.12,Birthday,1,
ORD3614,DC6,88652,Air,Priority Overnight,83.38,None,1,
ORD3615,DC1,03100,Air,Priority Overnight,106.78,Bridal Shower,1,
ORD3616,DC1,64237,Air,Priority Overnight,48.2,Bridal Shower,0,
ORD3617,DC4,63778,Air,Ground,156.5,Retirement,0,
ORD3618,DC1,09339,Air,Ground,136.59,Birthday,1,
ORD3619,DC1,57529,Ground,Priority Overnight,158.18,Wedding,1,
ORD3620,DC1,41999,Ground,Ground,161.19,None,0,
ORD3621,DC4,61900,Air,Priority Overnight,125.58,First Communion,0,
ORD3622,DC5,51070,Ground,Standard Overnight,171.29,First Communion,0,
ORD3623,DC6,52091,Ground,Priority Overnight,32.9,First Communion,1,
ORD3624,DC3,32258,Air,Ground,253.92,Bridal Shower,0,
ORD3625,DC2,54336,Air,Standard Overnight,292.36,None,0,
ORD3626,DC3,51473,Air,Ground,153.37,None,0,
ORD3627,DC2,79994,Air,Ground,86.1,Bridal Shower,1,
ORD3628,DC5,26240,Air,Standard Overnight,272.6,Retirement,1,
ORD3629,DC5,92673,Air,Ground,265.48,Holiday,1,
ORD3630,DC1,73316,Ground,Standard Overnight,292.73,Holiday,0,
ORD3631,DC1,62036,Ground,Ground,83.47,First Communion,1,
ORD3632,DC4,60687,Air,Standard Overnight,67.63,Holiday,0,
ORD3633,DC5,62341,Air,Priority Overnight,30.44,Graduation,0,
ORD3634,DC6,79044,Ground,Ground,196.02,Gender Reveal,1,
ORD3635,DC6,54193,Air,Priority Overnight,89.43,None,0,
ORD3636,DC1,74460,Air,Ground,40.87,Retirement,0,
