Transaction_ID,Order_ID,Carrier_ID,Route_ID,Shipping_Cost,Transaction_Date,Scheduled_Delivery_Date,Actual_Delivery_Date,Shipping_Date
TXN2279,ORD0752,C2,R21,256.27,2024-06-13,2024-06-18,2024-06-18,2024-06-15
TXN2280,ORD1009,C2,R107,119.23,2024-04-19,2024-04-23,2024-04-23,2024-04-20
TXN2281,ORD0490,C5,R70,129.24,2024-03-16,2024-03-20,2024-03-20,2024-03-18
TXN2282,ORD9771,C3,R2,208.2,2024-03-01,2024-03-05,2024-03-05,2024-03-02
TXN2283,ORD6749,C1,R124,194.5,2024-06-10,2024-06-14,2024-06-14,2024-06-12
TXN2284,ORD8326,C5,R273,222.08,2024-03-08,2024-03-09,2024-03-09,2024-03-08
TXN2285,ORD6784,C4,R190,261.66,2024-01-18,2024-01-23,2024-01-23,2024-01-22
TXN2286,ORD0271,C6,R160,140.93,2024-01-26,2024-01-28,2024-01-28,2024-01-25
TXN2287,ORD2616,C3,R19,203.43,2024-03-09,2024-03-10,2024-03-10,2024-03-08
TXN2288,ORD6048,C5,R286,88.97,2024-06-13,2024-06-14,2024-06-14,2024-06-11
TXN2289,ORD7617,C1,R202,20.08,2024-09-19,2024-09-22,2024-09-22,2024-09-20
TXN2290,ORD5968,C5,R205,248.1,2024-08-30,2024-09-03,2024-09-03,2024-09-01
TXN2291,ORD7623,C3,R159,32.76,2024-04-08,2024-04-10,2024-04-10,2024-04-07
TXN2292,ORD5106,C1,R108,71.26,2024-03-06,2024-03-09,2024-03-09,2024-03-07
TXN2293,ORD9814,C3,R185,50.0,2024-05-27,2024-05-29,2024-05-29,2024-05-27
TXN2294,ORD4082,C1,R283,18.25,2024-04-20,2024-04-23,2024-04-23,2024-04-21
TXN2295,ORD6911,C1,R165,24.35,2024-06-27,2024-06-29,2024-06-29,2024-06-28
TXN2296,ORD9141,C6,R165,223.78,2024-06-26,2024-06-28,2024-06-28,2024-06-26
TXN2297,ORD6276,C3,R224,104.46,2024-07-28,2024-08-01,2024-08-01,2024-07-29
TXN2298,ORD9146,C3,R26,109.95,2024-07-01,2024-07-02,2024-07-02,2024-06-30
TXN2299,ORD2855,C2,R23,201.02,2024-09-15,2024-09-16,2024-09-16,2024-09-14
TXN2300,ORD3185,C5,R25,284.77,2024-09-28,2024-10-02,2024-10-02,2024-09-30
TXN2301,ORD0262,C3,R37,47.28,2024-10-13,2024-10-18,2024-10-18,2024-10-16
TXN2302,ORD1855,C6,R243,189.43,2024-07-05,2024-07-08,2024-07-08,2024-07-07
TXN2303,ORD6805,C3,R1,279.07,2024-07-19,2024-07-24,2024-07-24,2024-07-23
TXN2304,ORD8074,C4,R296,29.72,2024-04-29,2024-05-01,2024-05-01,2024-04-28
TXN2305,ORD3065,C4,R289,170.66,2024-04-27,2024-04-30,2024-04-30,2024-04-28
TXN2306,ORD8444,C5,R198,168.17,2024-02-23,2024-02-28,2024-02-28,2024-02-27
TXN2307,ORD0785,C1,R154,220.37,2024-06-21,2024-06-22,2024-06-22,2024-06-21
TXN2308,ORD5909,C5,R129,275.43,2024-08-31,2024-09-02,2024-09-02,2024-08-31
TXN2309,ORD2589,C2,R284,160.35,2024-08-14,2024-08-18,2024-08-18,2024-08-15
TXN2310,ORD2364,C3,R16,75.09,2024-09-06,2024-09-07,2024-09-07,2024-09-04
TXN2311,ORD3053,C2,R177,111.65,2024-11-08,2024-11-13,2024-11-13,2024-11-11
TXN2312,ORD7656,C3,R117,53.01,2024-04-05,2024-04-06,2024-04-06,2024-04-04
TXN2313,ORD1693,C3,R203,250.73,2024-06-11,2024-06-12,2024-06-12,2024-06-09
TXN2314,ORD5511,C6,R189,92.93,2024-02-12,2024-02-14,2024-02-14,2024-02-13
TXN2315,ORD4723,C4,R34,86.57,2024-06-29,2024-07-01,2024-07-01,2024-06-28
TXN2316,ORD0292,C3,R106,54.55,2024-01-01,2024-01-06,2024-01-06,2024-01-03
TXN2317,ORD0634,C3,R137,151.48,2024-05-22,2024-05-24,2024-05-24,2024-05-21
TXN2318,ORD3816,C6,R54,185.83,2024-07-31,2024-08-01,2024-08-01,2024-07-30
TXN2319,ORD9661,C5,R94,118.62,2024-02-22,2024-02-26,2024-02-26,2024-02-23
TXN2320,ORD7151,C5,R58,92.66,2024-06-18,2024-06-22,2024-06-22,2024-06-19
TXN2321,ORD7627,C6,R135,184.4,2024-02-06,2024-02-09,2024-02-09,2024-02-08
TXN2322,ORD2714,C1,R13,231.02,2024-04-14,2024-04-15,2024-04-15,2024-04-14
TXN2323,ORD0877,C1,R295,200.97,2024-05-11,2024-05-12,2024-05-12,2024-05-11
TXN2324,ORD6172,C1,R66,131.09,2024-06-05,2024-06-07,2024-06-07,2024-06-06
TXN2325,ORD3029,C3,R54,262.15,2024-08-30,2024-08-31,2024-08-31,2024-08-30
TXN2326,ORD5902,C2,R74,204.58,2024-03-30,2024-04-02,2024-04-02,2024-03-30
TXN2327,ORD3064,C2,R208,299.27,2024-09-20,2024-09-23,2024-09-23,2024-09-20
TXN2328,ORD8486,C2,R232,48.26,2024-11-14,2024-11-17,2024-11-17,2024-11-14
TXN2329,ORD5809,C3,R17,161.63,2024-03-24,2024-03-25,2024-03-25,2024-03-22
TXN2330,ORD2570,C4,R79,164.26,2024-05-17,2024-05-22,2024-05-22,2024-05-20
TXN2331,ORD1651,C6,R282,19.56,2024-10-28,2024-10-30,2024-10-30,2024-10-27
TXN2332,ORD4994,C5,R130,79.9,2024-03-10,2024-03-11,2024-03-11,2024-03-10
TXN2333,ORD8993,C4,R190,293.48,2024-09-17,2024-09-19,2024-09-19,2024-09-17
TXN2334,ORD7457,C5,R151,85.05,2024-10-31,2024-11-02,2024-11-02,2024-11-01
TXN2335,ORD0240,C1,R162,209.66,2024-08-30,2024-09-03,2024-09-03,2024-09-02
TXN2336,ORD7401,C6,R45,199.58,2024-09-30,2024-10-04,2024-10-04,2024-10-01
TXN2337,ORD4664,C2,R20,252.69,2024-05-07,2024-05-10,2024-05-10,2024-05-08
TXN2338,ORD9091,C1,R276,203.33,2024-07-10,2024-07-14,2024-07-14,2024-07-13
TXN2339,ORD8982,C4,R99,263.08,2024-09-15,2024-09-19,2024-09-19,2024-09-17
TXN2340,ORD7468,C3,R126,12.94,2024-06-16,2024-06-20,2024-06-20,2024-06-17
TXN2341,ORD1485,C3,R252,28.18,2024-01-16,2024-01-20,2024-01-20,2024-01-19
TXN2342,ORD4957,C5,R225,123.47,2024-04-18,2024-04-20,2024-04-20,2024-04-19
TXN2343,ORD8040,C1,R239,171.07,2024-03-20,2024-03-23,2024-03-23,2024-03-20
TXN2344,ORD5111,C3,R135,139.56,2024-09-25,2024-09-27,2024-09-27,2024-09-25
TXN2345,ORD4109,C1,R81,226.1,2024-09-15,2024-09-18,2024-09-18,2024-09-17
TXN2346,ORD1015,C1,R113,29.8,2024-03-27,2024-03-30,2024-03-30,2024-03-27
TXN2347,ORD2728,C2,R66,117.69,2024-08-29,2024-09-03,2024-09-03,2024-09-01
TXN2348,ORD4372,C6,R300,142.94,2024-09-15,2024-09-16,2024-09-16,2024-09-14
TXN2349,ORD4773,C6,R293,258.98,2024-08-29,2024-09-01,2024-09-01,2024-08-31
TXN2350,ORD0615,C1,R8,95.31,2024-06-17,2024-06-19,2024-06-19,2024-06-16
TXN2351,ORD6895,C6,R171,143.17,2024-08-23,2024-08-24,2024-08-24,2024-08-23
TXN2352,ORD9672,C3,R30,173.17,2024-03-04,2024-03-09,2024-03-09,2024-03-06
TXN2353,ORD3759,C3,R9,87.94,2024-09-02,2024-09-07,2024-09-07,2024-09-06
TXN2354,ORD1199,C6,R82,99.47,2024-01-18,2024-01-23,2024-01-23,2024-01-22
TXN2355,ORD7866,C6,R15,101.87,2024-10-27,2024-11-01,2024-11-01,2024-10-31
TXN2356,ORD0655,C5,R196,262.3,2024-08-30,2024-09-03,2024-09-03,2024-09-02
TXN2357,ORD5315,C5,R230,187.0,2024-06-14,2024-06-17,2024-06-17,2024-06-15
TXN2358,ORD1374,C1,R184,78.19,2024-05-15,2024-05-19,2024-05-19,2024-05-16
TXN2359,ORD7320,C2,R266,267.54,2024-03-01,2024-03-05,2024-03-05,2024-03-02
TXN2360,ORD6577,C1,R161,227.99,2024-08-26,2024-08-31,2024-08-31,2024-08-29
TXN2361,ORD5835,C3,R7,296.55,2024-09-27,2024-09-29,2024-09-29,2024-09-27
TXN2362,ORD2573,C4,R61,79.54,2024-02-25,2024-02-26,2024-02-26,2024-02-23
TXN2363,ORD5843,C3,R126,30.73,2024-03-03,2024-03-07,2024-03-07,2024-03-04
TXN2364,ORD7905,C2,R58,76.96,2024-02-23,2024-02-24,2024-02-24,2024-02-22
TXN2365,ORD1420,C1,R224,201.91,2024-06-27,2024-06-29,2024-06-29,2024-06-27
TXN2366,ORD9486,C6,R37,60.51,2024-04-25,2024-04-29,2024-04-29,2024-04-27
TXN2367,ORD0226,C5,R87,208.71,2024-01-29,2024-02-03,2024-02-03,2024-02-01
TXN2368,ORD8896,C6,R230,117.24,2024-02-05,2024-02-08,2024-02-08,2024-02-07
TXN2369,ORD1304,C4,R228,295.47,2024-09-21,2024-09-26,2024-09-26,2024-09-23
TXN2370,ORD1572,C2,R54,283.58,2024-01-17,2024-01-22,2024-01-22,2024-01-21
TXN2371,ORD4143,C3,R99,284.92,2024-03-29,2024-03-30,2024-03-30,2024-03-27
TXN2372,ORD8473,C2,R180,273.27,2024-01-02,2024-01-03,2024-01-03,2023-12-31
TXN2373,ORD2808,C4,R90,207.01,2024-07-26,2024-07-29,2024-07-29,2024-07-28
TXN2374,ORD3597,C6,R248,171.89,2024-03-29,2024-03-30,2024-03-30,2024-03-29
TXN2375,ORD4081,C1,R149,17.29,2024-06-08,2024-06-12,2024-06-12,2024-06-10
TXN2376,ORD6055,C1,R27,177.47,2024-02-14,2024-02-17,2024-02-17,2024-02-16
TXN2377,ORD1235,C6,R251,238.72,2024-09-27,2024-09-28,2024-09-28,2024-09-26
TXN2378,ORD4055,C4,R199,193.12,2024-07-31,2024-08-04,2024-08-04,2024-08-03
TXN2379,ORD4814,C3,R134,43.89,2024-04-30,2024-05-05,2024-05-05,2024-05-02
TXN2380,ORD9299,C5,R263,188.67,2024-03-13,2024-03-18,2024-03-18,2024-03-15
TXN2381,ORD1425,C2,R31,177.97,2024-01-06,2024-01-08,2024-01-08,2024-01-05
TXN2382,ORD1670,C6,R298,23.66,2024-11-18,2024-11-19,2024-11-19,2024-11-17
TXN2383,ORD8451,C6,R58,131.92,2024-04-25,2024-04-30,2024-04-30,2024-04-27
TXN2384,ORD2694,C5,R122,56.97,2024-10-29,2024-10-31,2024-10-31,2024-10-28
TXN2385,ORD9885,C4,R263,29.3,2024-08-26,2024-08-30,2024-08-30,2024-08-27
TXN2386,ORD8968,C1,R251,132.12,2024-05-22,2024-05-24,2024-05-24,2024-05-23
TXN2387,ORD7113,C6,R226,87.59,2024-05-01,2024-05-06,2024-05-06,2024-05-04
TXN2388,ORD6332,C3,R121,161.63,2024-06-01,2024-06-02,2024-06-02,2024-05-31
TXN2389,ORD9302,C6,R156,153.29,2024-03-19,2024-03-23,2024-03-23,2024-03-20
TXN2390,ORD4002,C4,R226,271.14,2024-08-22,2024-08-27,2024-08-27,2024-08-25
TXN2391,ORD0125,C6,R289,244.22,2024-05-10,2024-05-15,2024-05-15,2024-05-12
TXN2392,ORD9294,C6,R239,115.25,2024-11-18,2024-11-22,2024-11-22,2024-11-20
TXN2393,ORD4020,C2,R210,182.88,2024-10-08,2024-10-12,2024-10-12,2024-10-10
TXN2394,ORD6438,C5,R276,12.04,2024-04-17,2024-04-19,2024-04-19,2024-04-17
TXN2395,ORD1147,C1,R249,201.34,2024-03-29,2024-04-03,2024-04-03,2024-03-31
TXN2396,ORD7914,C6,R269,273.2,2024-11-18,2024-11-21,2024-11-21,2024-11-18
TXN2397,ORD3344,C4,R220,258.47,2024-01-21,2024-01-22,2024-01-22,2024-01-20
TXN2398,ORD9324,C4,R80,247.32,2024-10-18,2024-10-21,2024-10-21,2024-10-19
TXN2399,ORD1834,C5,R17,153.09,2024-06-14,2024-06-15,2024-06-15,2024-06-12
TXN2400,ORD1942,C3,R69,210.85,2024-05-14,2024-05-19,2024-05-19,2024-05-17
TXN2401,ORD8533,C6,R45,49.59,2024-09-09,2024-09-11,2024-09-11,2024-09-10
TXN2402,ORD2745,C1,R12,100.38,2024-03-27,2024-03-30,2024-03-30,2024-03-28
TXN2403,ORD9438,C4,R225,233.28,2024-09-07,2024-09-12,2024-09-12,2024-09-11
TXN2404,ORD9209,C3,R56,224.54,2024-11-19,2024-11-23,2024-11-23,2024-11-20
TXN2405,ORD6910,C3,R196,283.51,2024-09-27,2024-09-29,2024-09-29,2024-09-26
TXN2406,ORD2285,C4,R204,247.96,2024-05-30,2024-06-02,2024-06-02,2024-05-30
TXN2407,ORD3653,C6,R292,111.2,2024-06-17,2024-06-21,2024-06-21,2024-06-20
TXN2408,ORD9448,C1,R16,220.68,2024-01-14,2024-01-15,2024-01-15,2024-01-12
TXN2409,ORD3738,C4,R44,295.92,2024-01-20,2024-01-21,2024-01-21,2024-01-19
TXN2410,ORD8943,C4,R296,103.19,2024-04-12,2024-04-16,2024-04-16,2024-04-13
TXN2411,ORD5228,C4,R116,34.82,2024-05-05,2024-05-09,2024-05-09,2024-05-06
TXN2412,ORD5972,C4,R203,111.58,2024-03-07,2024-03-10,2024-03-10,2024-03-07
TXN2413,ORD5677,C3,R260,151.67,2024-05-22,2024-05-23,2024-05-23,2024-05-21
TXN2414,ORD4249,C3,R239,296.69,2024-02-18,2024-02-19,2024-02-19,2024-02-17
TXN2415,ORD2213,C4,R103,209.54,2024-02-21,2024-02-23,2024-02-23,2024-02-22
TXN2416,ORD0117,C3,R151,60.03,2024-10-02,2024-10-07,2024-10-07,2024-10-05
TXN2417,ORD7637,C3,R212,241.93,2024-08-08,2024-08-09,2024-08-09,2024-08-08
TXN2418,ORD1292,C6,R201,24.07,2024-07-18,2024-07-20,2024-07-20,2024-07-18
TXN2419,ORD4622,C4,R141,168.03,2024-06-16,2024-06-21,2024-06-21,2024-06-19
TXN2420,ORD3420,C5,R164,101.66,2024-10-28,2024-10-30,2024-10-30,2024-10-28
TXN2421,ORD1622,C4,R245,70.4,2024-04-14,2024-04-19,2024-04-19,2024-04-16
TXN2422,ORD1884,C5,R33,226.12,2024-09-18,2024-09-19,2024-09-19,2024-09-18
TXN2423,ORD3156,C4,R64,280.68,2024-11-19,2024-11-23,2024-11-23,2024-11-22
TXN2424,ORD1273,C2,R255,219.23,2024-10-02,2024-10-03,2024-10-03,2024-10-01
TXN2425,ORD7803,C5,R289,142.68,2024-03-03,2024-03-04,2024-03-04,2024-03-03
TXN2426,ORD0667,C6,R214,222.03,2024-01-13,2024-01-16,2024-01-16,2024-01-13
TXN2427,ORD5368,C1,R70,162.41,2024-07-01,2024-07-05,2024-07-05,2024-07-04
TXN2428,ORD7849,C4,R265,260.4,2024-05-27,2024-05-29,2024-05-29,2024-05-28
TXN2429,ORD8630,C3,R217,152.12,2024-10-14,2024-10-19,2024-10-19,2024-10-18
TXN2430,ORD3724,C4,R158,272.02,2024-06-16,2024-06-19,2024-06-19,2024-06-18
TXN2431,ORD2364,C3,R21,119.68,2024-04-24,2024-04-25,2024-04-25,2024-04-24
TXN2432,ORD7862,C5,R32,50.8,2024-01-16,2024-01-21,2024-01-21,2024-01-20
TXN2433,ORD8873,C4,R212,41.37,2024-06-06,2024-06-10,2024-06-10,2024-06-07
TXN2434,ORD5454,C4,R89,127.61,2024-05-26,2024-05-30,2024-05-30,2024-05-28
TXN2435,ORD6518,C5,R36,29.91,2024-07-02,2024-07-05,2024-07-05,2024-07-02
TXN2436,ORD0191,C4,R11,53.37,2024-03-04,2024-03-07,2024-03-07,2024-03-06
TXN2437,ORD4781,C2,R110,273.49,2024-07-30,2024-08-04,2024-08-04,2024-08-02
TXN2438,ORD2979,C2,R150,114.62,2024-11-13,2024-11-18,2024-11-18,2024-11-17
TXN2439,ORD1994,C3,R30,286.22,2024-06-16,2024-06-17,2024-06-17,2024-06-16
TXN2440,ORD0440,C1,R68,16.99,2024-09-21,2024-09-26,2024-09-26,2024-09-24
TXN2441,ORD1196,C4,R36,185.13,2024-07-14,2024-07-19,2024-07-19,2024-07-16
TXN2442,ORD2729,C1,R45,212.19,2024-08-31,2024-09-05,2024-09-05,2024-09-04
TXN2443,ORD6607,C2,R12,101.12,2024-07-26,2024-07-31,2024-07-31,2024-07-28
TXN2444,ORD5108,C6,R250,220.61,2024-04-28,2024-04-30,2024-04-30,2024-04-28
TXN2445,ORD7985,C4,R218,277.85,2024-10-20,2024-10-21,2024-10-21,2024-10-20
TXN2446,ORD0348,C3,R66,187.18,2024-03-16,2024-03-19,2024-03-19,2024-03-16
TXN2447,ORD4582,C1,R11,271.6,2024-05-27,2024-06-01,2024-06-01,2024-05-29
TXN2448,ORD1917,C4,R234,216.7,2024-06-23,2024-06-27,2024-06-27,2024-06-25
TXN2449,ORD1230,C5,R84,195.75,2024-06-02,2024-06-03,2024-06-03,2024-06-01
TXN2450,ORD1101,C3,R226,140.32,2024-02-23,2024-02-26,2024-02-26,2024-02-25
TXN2451,ORD9651,C1,R259,241.77,2024-10-25,2024-10-29,2024-10-29,2024-10-26
TXN2452,ORD0227,C1,R154,168.6,2024-06-22,2024-06-27,2024-06-27,2024-06-24
TXN2453,ORD5142,C4,R15,89.15,2024-09-25,2024-09-29,2024-09-29,2024-09-27
TXN2454,ORD2599,C4,R281,227.86,2024-03-03,2024-03-08,2024-03-08,2024-03-07
TXN2455,ORD1131,C1,R180,60.25,2024-10-08,2024-10-13,2024-10-13,2024-10-10
TXN2456,ORD6495,C6,R278,290.66,2024-11-18,2024-11-22,2024-11-22,2024-11-21
TXN2457,ORD6095,C6,R177,294.09,2024-05-31,2024-06-01,2024-06-01,2024-05-31
TXN2458,ORD9313,C2,R16,210.45,2024-02-12,2024-02-14,2024-02-14,2024-02-12
TXN2459,ORD4795,C5,R160,104.94,2024-10-01,2024-10-06,2024-10-06,2024-10-04
TXN2460,ORD5738,C6,R239,19.56,2024-10-26,2024-10-30,2024-10-30,2024-10-28
TXN2461,ORD5900,C3,R96,131.19,2024-07-15,2024-07-19,2024-07-19,2024-07-16
TXN2462,ORD5182,C5,R175,271.85,2024-06-29,2024-07-02,2024-07-02,2024-06-30
TXN2463,ORD6597,C1,R277,182.47,2024-03-26,2024-03-28,2024-03-28,2024-03-26
TXN2464,ORD0066,C6,R89,258.02,2024-01-25,2024-01-30,2024-01-30,2024-01-28
TXN2465,ORD2016,C6,R175,87.5,2024-07-04,2024-07-06,2024-07-06,2024-07-04
TXN2466,ORD4402,C3,R105,105.9,2024-02-26,2024-03-01,2024-03-01,2024-02-27
TXN2467,ORD2098,C2,R24,128.66,2024-08-12,2024-08-16,2024-08-16,2024-08-15
TXN2468,ORD0313,C6,R248,152.5,2024-09-09,2024-09-14,2024-09-14,2024-09-12
TXN2469,ORD9977,C6,R128,106.43,2024-03-05,2024-03-10,2024-03-10,2024-03-07
TXN2470,ORD7705,C3,R51,221.73,2024-10-29,2024-10-30,2024-10-30,2024-10-27
TXN2471,ORD0571,C3,R1,115.89,2024-02-18,2024-02-22,2024-02-22,2024-02-20
TXN2472,ORD5142,C1,R142,40.38,2024-06-16,2024-06-18,2024-06-18,2024-06-16
TXN2473,ORD4152,C3,R223,75.28,2024-10-09,2024-10-14,2024-10-14,2024-10-11
TXN2474,ORD9461,C5,R225,255.41,2024-06-30,2024-07-02,2024-07-02,2024-07-01
TXN2475,ORD2886,C4,R292,223.03,2024-04-08,2024-04-09,2024-04-09,2024-04-07
TXN2476,ORD6802,C4,R37,289.65,2024-09-07,2024-09-12,2024-09-12,2024-09-09
TXN2477,ORD1594,C4,R274,156.74,2024-08-21,2024-08-24,2024-08-24,2024-08-21
TXN2478,ORD1712,C5,R265,203.8,2024-01-16,2024-01-21,2024-01-21,2024-01-18
TXN2479,ORD8810,C4,R151,144.4,2024-05-16,2024-05-21,2024-05-21,2024-05-19
TXN2480,ORD3784,C2,R202,265.56,2024-10-21,2024-10-23,2024-10-23,2024-10-20
TXN2481,ORD6120,C3,R191,194.75,2024-04-29,2024-04-30,2024-04-30,2024-04-27
TXN2482,ORD0446,C2,R236,27.28,2024-08-20,2024-08-24,2024-08-24,2024-08-21
TXN2483,ORD4482,C1,R228,140.59,2024-10-09,2024-10-13,2024-10-13,2024-10-11
TXN2484,ORD2048,C5,R238,272.88,2024-03-07,2024-03-08,2024-03-08,2024-03-06
TXN2485,ORD1365,C5,R67,16.12,2024-08-22,2024-08-23,2024-08-23,2024-08-22
TXN2486,ORD1572,C4,R281,232.52,2024-10-16,2024-10-21,2024-10-21,2024-10-19
TXN2487,ORD2904,C3,R97,281.42,2024-11-02,2024-11-03,2024-11-03,2024-11-01
TXN2488,ORD4063,C1,R257,273.5,2024-08-19,2024-08-22,2024-08-22,2024-08-20
TXN2489,ORD3372,C3,R186,59.93,2024-01-15,2024-01-20,2024-01-20,2024-01-18
TXN2490,ORD2286,C5,R143,89.41,2024-10-21,2024-10-22,2024-10-22,2024-10-21
TXN2491,ORD2721,C2,R50,208.25,2024-07-24,2024-07-25,2024-07-25,2024-07-23
TXN2492,ORD1121,C5,R116,48.3,2024-11-11,2024-11-14,2024-11-14,2024-11-12
TXN2493,ORD5053,C5,R293,120.86,2024-09-04,2024-09-07,2024-09-07,2024-09-05
TXN2494,ORD7839,C1,R235,161.14,2024-08-21,2024-08-24,2024-08-24,2024-08-21
TXN2495,ORD4015,C3,R271,89.28,2024-10-12,2024-10-17,2024-10-17,2024-10-16
TXN2496,ORD0765,C5,R130,280.84,2024-06-19,2024-06-20,2024-06-20,2024-06-17
TXN2497,ORD9442,C4,R206,129.63,2024-06-01,2024-06-05,2024-06-05,2024-06-02
TXN2498,ORD8554,C1,R55,212.06,2024-11-12,2024-11-14,2024-11-14,2024-11-11
TXN2499,ORD4839,C4,R291,124.47,2024-04-10,2024-04-14,2024-04-14,2024-04-13
TXN2500,ORD3182,C4,R264,108.79,2024-11-04,2024-11-05,2024-11-05,2024-11-03
TXN2501,ORD6191,C2,R286,79.02,2024-10-10,2024-10-12,2024-10-12,2024-10-09
TXN2502,ORD8327,C2,R242,225.14,2024-01-17,2024-01-19,2024-01-19,2024-01-16
TXN2503,ORD8015,C6,R224,16.11,2024-10-29,2024-11-03,2024-11-03,2024-10-31
TXN2504,ORD1216,C1,R263,275.1,2024-02-17,2024-02-22,2024-02-22,2024-02-20
TXN2505,ORD2827,C1,R21,67.37,2024-01-26,2024-01-30,2024-01-30,2024-01-27
TXN2506,ORD1896,C4,R63,286.3,2024-08-05,2024-08-07,2024-08-07,2024-08-04
TXN2507,ORD3851,C4,R292,279.64,2024-09-25,2024-09-26,2024-09-26,2024-09-25
TXN2508,ORD1918,C6,R70,280.18,2024-09-23,2024-09-28,2024-09-28,2024-09-25
TXN2509,ORD2382,C6,R15,187.22,2024-01-15,2024-01-16,2024-01-16,2024-01-15
TXN2510,ORD2083,C3,R254,171.86,2024-04-01,2024-04-05,2024-04-05,2024-04-04
TXN2511,ORD5864,C3,R203,87.27,2024-05-22,2024-05-26,2024-05-26,2024-05-25
TXN2512,ORD3126,C3,R267,175.52,2024-11-06,2024-11-10,2024-11-10,2024-11-09
TXN2513,ORD6589,C3,R237,20.34,2024-03-26,2024-03-29,2024-03-29,2024-03-28
TXN2514,ORD8966,C2,R161,128.2,2024-08-13,2024-08-16,2024-08-16,2024-08-13
TXN2515,ORD6011,C1,R229,197.5,2024-11-04,2024-11-09,2024-11-09,2024-11-07
TXN2516,ORD2344,C4,R216,101.64,2024-06-26,2024-06-27,2024-06-27,2024-06-26
TXN2517,ORD9079,C3,R140,221.84,2024-09-02,2024-09-05,2024-09-05,2024-09-02
TXN2518,ORD2107,C6,R200,208.84,2024-03-25,2024-03-28,2024-03-28,2024-03-27
TXN2519,ORD9022,C4,R17,201.6,2024-09-04,2024-09-06,2024-09-06,2024-09-05
TXN2520,ORD4971,C5,R267,62.02,2024-03-06,2024-03-08,2024-03-08,2024-03-07
TXN2521,ORD6521,C5,R136,268.89,2024-04-17,2024-04-19,2024-04-19,2024-04-16
TXN2522,ORD0016,C5,R256,187.07,2024-07-26,2024-07-27,2024-07-27,2024-07-25
TXN2523,ORD8609,C1,R131,51.67,2024-08-12,2024-08-14,2024-08-14,2024-08-12
TXN2524,ORD7619,C1,R22,110.2,2024-04-09,2024-04-13,2024-04-13,2024-04-10
TXN2525,ORD3984,C2,R232,126.29,2024-03-10,2024-03-15,2024-03-15,2024-03-12
TXN2526,ORD7560,C3,R87,265.38,2024-11-05,2024-11-09,2024-11-09,2024-11-07
TXN2527,ORD7619,C3,R46,218.95,2024-10-18,2024-10-19,2024-10-19,2024-10-16
TXN2528,ORD1295,C4,R128,106.94,2024-03-24,2024-03-27,2024-03-27,2024-03-26
TXN2529,ORD6649,C4,R168,86.37,2024-09-01,2024-09-02,2024-09-02,2024-08-31
TXN2530,ORD3666,C6,R230,278.12,2024-10-29,2024-11-02,2024-11-02,2024-10-30
TXN2531,ORD7870,C6,R221,208.09,2024-08-17,2024-08-21,2024-08-21,2024-08-18
TXN2532,ORD0202,C3,R207,21.75,2024-07-22,2024-07-24,2024-07-24,2024-07-22
TXN2533,ORD9672,C6,R147,184.13,2024-05-28,2024-06-01,2024-06-01,2024-05-29
TXN2534,ORD7768,C1,R145,89.79,2024-06-05,2024-06-06,2024-06-06,2024-06-04
TXN2535,ORD0379,C3,R205,156.93,2024-03-18,2024-03-21,2024-03-21,2024-03-18
TXN2536,ORD0211,C5,R197,191.55,2024-05-16,2024-05-20,2024-05-20,2024-05-17
TXN2537,ORD2565,C5,R4,113.96,2024-03-01,2024-03-06,2024-03-06,2024-03-04
TXN2538,ORD4776,C4,R32,68.47,2024-09-13,2024-09-17,2024-09-17,2024-09-16
TXN2539,ORD3315,C4,R233,146.25,2024-07-31,2024-08-04,2024-08-04,2024-08-01
TXN2540,ORD0369,C1,R128,292.63,2024-10-06,2024-10-11,2024-10-11,2024-10-10
TXN2541,ORD2848,C5,R254,134.18,2024-09-24,2024-09-28,2024-09-28,2024-09-27
TXN2542,ORD6598,C5,R146,19.26,2024-04-16,2024-04-18,2024-04-18,2024-04-17
TXN2543,ORD1234,C2,R72,84.53,2024-02-11,2024-02-12,2024-02-12,2024-02-11
TXN2544,ORD0929,C2,R105,130.27,2024-05-17,2024-05-19,2024-05-19,2024-05-18
TXN2545,ORD2661,C5,R4,233.2,2024-03-10,2024-03-13,2024-03-13,2024-03-10
TXN2546,ORD8569,C3,R220,49.67,2024-03-15,2024-03-19,2024-03-19,2024-03-18
TXN2547,ORD4075,C5,R151,49.16,2024-07-11,2024-07-15,2024-07-15,2024-07-14
TXN2548,ORD3852,C1,R38,269.06,2024-02-17,2024-02-21,2024-02-21,2024-02-19
TXN2549,ORD1247,C5,R259,238.83,2024-06-18,2024-06-22,2024-06-22,2024-06-20
TXN2550,ORD9501,C5,R133,29.04,2024-08-02,2024-08-07,2024-08-07,2024-08-06
TXN2551,ORD9194,C4,R291,110.74,2024-05-29,2024-06-01,2024-06-01,2024-05-31
TXN2552,ORD1930,C4,R5,290.45,2024-03-15,2024-03-16,2024-03-16,2024-03-14
TXN2553,ORD0921,C4,R250,73.07,2024-11-05,2024-11-10,2024-11-10,2024-11-08
TXN2554,ORD8333,C5,R97,169.03,2024-08-12,2024-08-17,2024-08-17,2024-08-16
TXN2555,ORD7743,C6,R191,233.39,2024-09-29,2024-10-01,2024-10-01,2024-09-28
TXN2556,ORD0420,C2,R117,248.15,2024-10-19,2024-10-24,2024-10-24,2024-10-23
